dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
54,2020-03-05,C,0,77,0,,,,,,,0,24,,,,
54,2020-03-05,D,0,29,0,,,,,,,0,12,,,,
54,2020-03-05,E,0,58,0,,,,,,,0,7,,,,
55,2020-03-05,0,0,129,0,0,0,69,60,0,0,,,,,,
55,2020-03-05,A,0,22,0,,,,,,,,,,,,
55,2020-03-05,B,0,48,0,,,,,,,,,,,,
55,2020-03-05,C,0,28,0,,,,,,,,,,,,
55,2020-03-05,D,0,11,0,,,,,,,,,,,,
55,2020-03-05,E,0,20,0,,,,,,,,,,,,
56,2020-03-05,0,96,428,0,32,64,203,225,0,0,0,55,0,0,24,31
56,2020-03-05,A,5,94,0,,,,,,,0,14,,,,
56,2020-03-05,B,59,148,0,,,,,,,0,17,,,,
56,2020-03-05,C,25,72,0,,,,,,,0,8,,,,
56,2020-03-05,D,7,45,0,,,,,,,0,5,,,,
56,2020-03-05,E,0,69,0,,,,,,,0,11,,,,
57,2020-03-05,0,0,751,0,0,0,375,375,0,0,,,,,,
57,2020-03-05,A,0,163,0,,,,,,,,,,,,
57,2020-03-05,B,0,293,0,,,,,,,,,,,,
57,2020-03-05,C,0,135,0,,,,,,,,,,,,
57,2020-03-05,D,0,52,0,,,,,,,,,,,,
57,2020-03-05,E,0,108,0,,,,,,,,,,,,
58,2020-03-05,0,1,174,1,0,1,90,84,0,1,,,,,,
58,2020-03-05,A,0,34,0,,,,,,,,,,,,
58,2020-03-05,B,0,57,0,,,,,,,,,,,,
58,2020-03-05,C,1,30,1,,,,,,,,,,,,
58,2020-03-05,D,0,19,0,,,,,,,,,,,,
58,2020-03-05,E,0,34,0,,,,,,,,,,,,
59,2020-03-05,0,11,2048,2,3,8,1015,1033,1,1,0,775,0,0,360,415
59,2020-03-05,A,0,580,0,,,,,,,0,254,,,,
59,2020-03-05,B,5,797,1,,,,,,,0,423,,,,
59,2020-03-05,C,5,319,0,,,,,,,0,78,,,,
59,2020-03-05,D,0,141,0,,,,,,,0,8,,,,
59,2020-03-05,E,1,211,1,,,,,,,0,10,,,,
60,2020-03-05,0,0,200,0,0,0,101,99,0,0,,,,,,
60,2020-03-05,A,0,25,0,,,,,,,,,,,,
60,2020-03-05,B,0,85,0,,,,,,,,,,,,
60,2020-03-05,C,0,48,0,,,,,,,,,,,,
60,2020-03-05,D,0,14,0,,,,,,,,,,,,
60,2020-03-05,E,0,28,0,,,,,,,,,,,,
61,2020-03-05,0,0,209,0,0,0,93,116,0,0,,,,,,
61,2020-03-05,A,0,43,0,,,,,,,,,,,,
61,2020-03-05,B,0,69,0,,,,,,,,,,,,
61,2020-03-05,C,0,41,0,,,,,,,,,,,,
61,2020-03-05,D,0,12,0,,,,,,,,,,,,
61,2020-03-05,E,0,44,0,,,,,,,,,,,,
62,2020-03-05,0,0,506,0,0,0,252,254,0,0,,,,,,
62,2020-03-05,A,0,134,0,,,,,,,,,,,,
62,2020-03-05,B,0,198,0,,,,,,,,,,,,
62,2020-03-05,C,0,84,0,,,,,,,,,,,,
62,2020-03-05,D,0,22,0,,,,,,,,,,,,
62,2020-03-05,E,0,68,0,,,,,,,,,,,,
63,2020-03-05,0,0,155,0,0,0,73,82,0,0,0,105,0,0,44,61
63,2020-03-05,A,0,46,0,,,,,,,0,18,,,,
63,2020-03-05,B,0,55,0,,,,,,,0,46,,,,
63,2020-03-05,C,0,18,0,,,,,,,0,19,,,,
63,2020-03-05,D,0,11,0,,,,,,,0,5,,,,
63,2020-03-05,E,0,25,0,,,,,,,0,17,,,,
64,2020-03-05,0,9,407,0,4,5,224,183,0,0,0,307,0,0,126,181
64,2020-03-05,A,2,74,0,,,,,,,0,69,,,,
64,2020-03-05,B,5,125,0,,,,,,,0,137,,,,
64,2020-03-05,C,2,88,0,,,,,,,0,59,,,,
64,2020-03-05,D,0,30,0,,,,,,,0,12,,,,
64,2020-03-05,E,0,90,0,,,,,,,0,30,,,,
65,2020-03-05,0,0,117,0,0,0,68,49,0,0,,,,,,
65,2020-03-05,A,0,17,0,,,,,,,,,,,,
65,2020-03-05,B,0,38,0,,,,,,,,,,,,
65,2020-03-05,C,0,27,0,,,,,,,,,,,,
65,2020-03-05,D,0,19,0,,,,,,,,,,,,
65,2020-03-05,E,0,16,0,,,,,,,,,,,,
66,2020-03-05,0,3,382,0,2,1,192,190,0,0,0,120,0,0,67,53
66,2020-03-05,A,0,84,0,,,,,,,0,59,,,,
66,2020-03-05,B,1,130,0,,,,,,,0,35,,,,
66,2020-03-05,C,1,77,0,,,,,,,0,11,,,,
66,2020-03-05,D,1,38,0,,,,,,,0,5,,,,
66,2020-03-05,E,0,53,0,,,,,,,0,10,,,,
67,2020-03-05,0,0,507,0,0,0,261,246,0,0,0,298,0,0,134,164
67,2020-03-05,A,0,104,0,,,,,,,0,117,,,,
67,2020-03-05,B,0,204,0,,,,,,,0,121,,,,
67,2020-03-05,C,0,95,0,,,,,,,0,30,,,,
67,2020-03-05,D,0,29,0,,,,,,,0,9,,,,
67,2020-03-05,E,0,75,0,,,,,,,0,21,,,,
68,2020-03-05,0,6,463,6,4,2,265,198,4,2,0,116,0,0,50,64
68,2020-03-05,A,0,131,0,,,,,,,0,38,,,,
68,2020-03-05,B,1,142,1,,,,,,,0,58,,,,
68,2020-03-05,C,2,86,2,,,,,,,0,14,,,,
68,2020-03-05,D,1,50,1,,,,,,,0,1,,,,
68,2020-03-05,E,2,54,2,,,,,,,0,5,,,,
69,2020-03-05,0,1,1183,1,1,0,613,570,1,0,0,351,0,0,170,181
69,2020-03-05,A,0,247,0,,,,,,,0,83,,,,
69,2020-03-05,B,1,489,1,,,,,,,0,168,,,,
69,2020-03-05,C,0,215,0,,,,,,,0,41,,,,
69,2020-03-05,D,0,74,0,,,,,,,0,18,,,,
69,2020-03-05,E,0,158,0,,,,,,,0,39,,,,
70,2020-03-05,0,0,118,0,0,0,58,60,0,0,,,,,,
70,2020-03-05,A,0,17,0,,,,,,,,,,,,
70,2020-03-05,B,0,41,0,,,,,,,,,,,,
70,2020-03-05,C,0,30,0,,,,,,,,,,,,
70,2020-03-05,D,0,14,0,,,,,,,,,,,,
70,2020-03-05,E,0,16,0,,,,,,,,,,,,
71,2020-03-05,0,15,425,8,9,6,223,202,4,4,,,,,,
71,2020-03-05,A,0,69,0,,,,,,,,,,,,
71,2020-03-05,B,7,149,1,,,,,,,,,,,,
71,2020-03-05,C,3,88,2,,,,,,,,,,,,
71,2020-03-05,D,1,38,1,,,,,,,,,,,,
71,2020-03-05,E,4,81,4,,,,,,,,,,,,
72,2020-03-05,0,4,361,4,2,2,174,187,2,2,,,,,,
72,2020-03-05,A,0,88,0,,,,,,,,,,,,
72,2020-03-05,B,2,109,2,,,,,,,,,,,,
72,2020-03-05,C,1,70,1,,,,,,,,,,,,
72,2020-03-05,D,1,30,1,,,,,,,,,,,,
72,2020-03-05,E,0,64,0,,,,,,,,,,,,
73,2020-03-05,0,0,230,0,0,0,125,105,0,0,1,151,0,1,69,82
73,2020-03-05,A,0,32,0,,,,,,,0,37,,,,
73,2020-03-05,B,0,98,0,,,,,,,1,73,,,,
73,2020-03-05,C,0,55,0,,,,,,,0,28,,,,
73,2020-03-05,D,0,28,0,,,,,,,0,8,,,,
73,2020-03-05,E,0,17,0,,,,,,,0,5,,,,
74,2020-03-05,0,0,669,0,0,0,351,318,0,0,0,146,0,0,63,82
74,2020-03-05,A,0,122,0,,,,,,,0,39,,,,
74,2020-03-05,B,0,279,0,,,,,,,0,65,,,,
74,2020-03-05,C,0,127,0,,,,,,,0,23,,,,
74,2020-03-05,D,0,51,0,,,,,,,0,6,,,,
74,2020-03-05,E,0,90,0,,,,,,,0,13,,,,
75,2020-03-05,0,8,1382,3,5,3,753,629,3,0,6,1129,2,4,487,642
75,2020-03-05,A,0,275,0,,,,,,,1,289,,,,
75,2020-03-05,B,5,580,0,,,,,,,3,494,,,,
75,2020-03-05,C,1,280,1,,,,,,,2,187,,,,
75,2020-03-05,D,1,98,1,,,,,,,0,45,,,,
75,2020-03-05,E,1,149,1,,,,,,,0,95,,,,
76,2020-03-05,0,1,1054,1,0,1,528,524,0,1,0,142,0,0,59,83
76,2020-03-05,A,0,287,0,,,,,,,0,46,,,,
76,2020-03-05,B,1,403,1,,,,,,,0,80,,,,
76,2020-03-05,C,0,161,0,,,,,,,0,10,,,,
76,2020-03-05,D,0,73,0,,,,,,,,,,,,
76,2020-03-05,E,0,130,0,,,,,,,0,6,,,,
77,2020-03-05,0,23,636,2,8,15,318,318,1,1,1,305,0,1,130,170
77,2020-03-05,A,2,133,0,,,,,,,0,108,,,,
77,2020-03-05,B,11,275,1,,,,,,,0,145,,,,
77,2020-03-05,C,7,117,0,,,,,,,1,39,,,,
77,2020-03-05,D,2,46,0,,,,,,,0,5,,,,
77,2020-03-05,E,1,65,1,,,,,,,0,8,,,,
78,2020-03-05,0,2,953,2,1,1,489,464,1,1,0,172,0,0,77,95
78,2020-03-05,A,0,239,0,,,,,,,0,64,,,,
78,2020-03-05,B,0,367,0,,,,,,,0,69,,,,
78,2020-03-05,C,0,185,0,,,,,,,0,29,,,,
78,2020-03-05,D,1,54,1,,,,,,,0,6,,,,
78,2020-03-05,E,1,108,1,,,,,,,0,4,,,,
79,2020-03-05,0,0,233,0,0,0,126,107,0,0,,,,,,
79,2020-03-05,A,0,25,0,,,,,,,,,,,,
79,2020-03-05,B,0,92,0,,,,,,,,,,,,
79,2020-03-05,C,0,60,0,,,,,,,,,,,,
79,2020-03-05,D,0,23,0,,,,,,,,,,,,
79,2020-03-05,E,0,33,0,,,,,,,,,,,,
80,2020-03-05,0,1,424,0,1,0,234,190,0,0,0,290,0,0,124,166
80,2020-03-05,A,0,129,0,,,,,,,0,94,,,,
80,2020-03-05,B,1,125,0,,,,,,,0,138,,,,
80,2020-03-05,C,0,65,0,,,,,,,0,26,,,,
80,2020-03-05,D,0,43,0,,,,,,,0,12,,,,
80,2020-03-05,E,0,62,0,,,,,,,0,20,,,,
81,2020-03-05,0,0,288,0,0,0,146,142,0,0,,,,,,
81,2020-03-05,A,0,64,0,,,,,,,,,,,,
81,2020-03-05,B,0,101,0,,,,,,,,,,,,
81,2020-03-05,C,0,56,0,,,,,,,,,,,,
81,2020-03-05,D,0,25,0,,,,,,,,,,,,
81,2020-03-05,E,0,42,0,,,,,,,,,,,,
82,2020-03-05,0,3,139,0,2,1,59,80,0,0,,,,,,
82,2020-03-05,A,0,27,0,,,,,,,,,,,,
82,2020-03-05,B,0,48,0,,,,,,,,,,,,
82,2020-03-05,C,1,28,0,,,,,,,,,,,,
82,2020-03-05,D,0,7,0,,,,,,,,,,,,
82,2020-03-05,E,2,29,0,,,,,,,,,,,,
83,2020-03-05,0,3,634,3,2,1,321,313,2,1,0,474,0,0,221,253
83,2020-03-05,A,0,144,0,,,,,,,0,149,,,,
83,2020-03-05,B,0,194,0,,,,,,,0,178,,,,
83,2020-03-05,C,0,113,0,,,,,,,0,66,,,,
83,2020-03-05,D,2,69,2,,,,,,,0,32,,,,
83,2020-03-05,E,1,114,1,,,,,,,0,49,,,,
84,2020-03-05,0,1,512,1,0,1,276,236,0,1,0,36,0,0,10,26
84,2020-03-05,A,0,113,0,,,,,,,0,13,,,,
84,2020-03-05,B,1,166,1,,,,,,,0,11,,,,
84,2020-03-05,C,0,104,0,,,,,,,0,6,,,,
84,2020-03-05,D,0,56,0,,,,,,,0,1,,,,
84,2020-03-05,E,0,73,0,,,,,,,0,5,,,,
85,2020-03-05,0,10,360,0,4,6,186,174,0,0,,,,,,
85,2020-03-05,A,2,69,0,,,,,,,,,,,,
85,2020-03-05,B,7,116,0,,,,,,,,,,,,
85,2020-03-05,C,1,67,0,,,,,,,,,,,,
85,2020-03-05,D,0,48,0,,,,,,,,,,,,
85,2020-03-05,E,0,60,0,,,,,,,,,,,,
86,2020-03-05,0,1,216,1,1,0,109,107,1,0,,,,,,
86,2020-03-05,A,0,43,0,,,,,,,,,,,,
86,2020-03-05,B,1,73,1,,,,,,,,,,,,
86,2020-03-05,C,0,43,0,,,,,,,,,,,,
86,2020-03-05,D,0,22,0,,,,,,,,,,,,
86,2020-03-05,E,0,35,0,,,,,,,,,,,,
87,2020-03-05,0,0,268,0,0,0,125,143,0,0,0,201,0,0,76,125
87,2020-03-05,A,0,51,0,,,,,,,0,37,,,,
87,2020-03-05,B,0,78,0,,,,,,,0,104,,,,
87,2020-03-05,C,0,52,0,,,,,,,0,28,,,,
87,2020-03-05,D,0,28,0,,,,,,,0,8,,,,
87,2020-03-05,E,0,59,0,,,,,,,0,24,,,,
88,2020-03-05,0,17,295,2,5,12,143,152,2,0,,,,,,
88,2020-03-05,A,0,68,0,,,,,,,,,,,,
88,2020-03-05,B,10,91,0,,,,,,,,,,,,
88,2020-03-05,C,6,59,1,,,,,,,,,,,,
88,2020-03-05,D,0,30,0,,,,,,,,,,,,
88,2020-03-05,E,1,47,1,,,,,,,,,,,,
89,2020-03-05,0,3,371,2,1,2,197,174,0,2,0,53,0,0,28,25
89,2020-03-05,A,0,70,0,,,,,,,0,13,,,,
89,2020-03-05,B,2,139,2,,,,,,,0,26,,,,
89,2020-03-05,C,1,74,0,,,,,,,0,9,,,,
89,2020-03-05,D,0,31,0,,,,,,,0,3,,,,
89,2020-03-05,E,0,56,0,,,,,,,0,2,,,,
90,2020-03-05,0,1,156,0,1,0,73,83,0,0,,,,,,
90,2020-03-05,A,0,6,0,,,,,,,,,,,,
90,2020-03-05,B,1,48,0,,,,,,,,,,,,
90,2020-03-05,C,0,35,0,,,,,,,,,,,,
90,2020-03-05,D,0,16,0,,,,,,,,,,,,
90,2020-03-05,E,0,51,0,,,,,,,,,,,,
91,2020-03-05,0,2,628,0,0,2,310,318,0,0,0,149,0,0,60,89
91,2020-03-05,A,0,114,0,,,,,,,0,64,,,,
91,2020-03-05,B,0,282,0,,,,,,,0,51,,,,
91,2020-03-05,C,1,113,0,,,,,,,0,21,,,,
91,2020-03-05,D,1,46,0,,,,,,,0,6,,,,
91,2020-03-05,E,0,73,0,,,,,,,0,7,,,,
92,2020-03-05,0,4,970,2,2,2,476,494,2,0,,,,,,
92,2020-03-05,A,1,313,1,,,,,,,,,,,,
92,2020-03-05,B,1,394,1,,,,,,,,,,,,
92,2020-03-05,C,1,135,0,,,,,,,,,,,,
92,2020-03-05,D,0,49,0,,,,,,,,,,,,
92,2020-03-05,E,1,79,0,,,,,,,,,,,,
93,2020-03-05,0,2,1046,1,1,1,567,479,1,0,,,,,,
93,2020-03-05,A,0,271,0,,,,,,,,,,,,
93,2020-03-05,B,1,457,0,,,,,,,,,,,,
93,2020-03-05,C,1,173,1,,,,,,,,,,,,
93,2020-03-05,D,0,65,0,,,,,,,,,,,,
93,2020-03-05,E,0,80,0,,,,,,,,,,,,
94,2020-03-05,0,8,915,3,4,4,485,428,1,2,,,,,,
94,2020-03-05,A,0,199,0,,,,,,,,,,,,
94,2020-03-05,B,5,371,0,,,,,,,,,,,,
94,2020-03-05,C,0,166,0,,,,,,,,,,,,
94,2020-03-05,D,0,59,0,,,,,,,,,,,,
94,2020-03-05,E,3,120,3,,,,,,,,,,,,
95,2020-03-05,0,1,895,1,1,0,464,431,1,0,0,365,0,0,160,205
95,2020-03-05,A,0,252,0,,,,,,,0,143,,,,
95,2020-03-05,B,0,360,0,,,,,,,0,143,,,,
95,2020-03-05,C,1,144,1,,,,,,,0,57,,,,
95,2020-03-05,D,0,56,0,,,,,,,0,12,,,,
95,2020-03-05,E,0,83,0,,,,,,,0,10,,,,
971,2020-03-05,0,0,246,0,0,0,116,130,0,0,,,,,,
971,2020-03-05,A,0,64,0,,,,,,,,,,,,
971,2020-03-05,B,0,80,0,,,,,,,,,,,,
971,2020-03-05,C,0,53,0,,,,,,,,,,,,
971,2020-03-05,D,0,20,0,,,,,,,,,,,,
971,2020-03-05,E,0,29,0,,,,,,,,,,,,
972,2020-03-05,0,,,,,,,,,,0,158,0,0,54,104
972,2020-03-05,A,,,,,,,,,,0,29,,,,
972,2020-03-05,B,,,,,,,,,,0,64,,,,
972,2020-03-05,C,,,,,,,,,,0,26,,,,
972,2020-03-05,D,,,,,,,,,,0,14,,,,
972,2020-03-05,E,,,,,,,,,,0,25,,,,
973,2020-03-05,0,0,256,0,0,0,131,125,0,0,,,,,,
973,2020-03-05,A,0,102,0,,,,,,,,,,,,
973,2020-03-05,B,0,102,0,,,,,,,,,,,,
973,2020-03-05,C,0,39,0,,,,,,,,,,,,
973,2020-03-05,D,0,7,0,,,,,,,,,,,,
973,2020-03-05,E,0,6,0,,,,,,,,,,,,
974,2020-03-05,0,0,495,0,0,0,235,260,0,0,,,,,,
974,2020-03-05,A,0,134,0,,,,,,,,,,,,
974,2020-03-05,B,0,177,0,,,,,,,,,,,,
974,2020-03-05,C,0,102,0,,,,,,,,,,,,
974,2020-03-05,D,0,31,0,,,,,,,,,,,,
974,2020-03-05,E,0,51,0,,,,,,,,,,,,
976,2020-03-05,0,0,120,0,0,0,68,52,0,0,,,,,,
976,2020-03-05,A,0,50,0,,,,,,,,,,,,
976,2020-03-05,B,0,43,0,,,,,,,,,,,,
976,2020-03-05,C,0,15,0,,,,,,,,,,,,
976,2020-03-05,D,0,6,0,,,,,,,,,,,,
976,2020-03-05,E,0,6,0,,,,,,,,,,,,
01,2020-03-06,0,0,270,0,0,0,139,131,0,0,,,,,,
01,2020-03-06,A,0,49,0,,,,,,,,,,,,
01,2020-03-06,B,0,104,0,,,,,,,,,,,,
01,2020-03-06,C,0,48,0,,,,,,,,,,,,
01,2020-03-06,D,0,23,0,,,,,,,,,,,,
01,2020-03-06,E,0,46,0,,,,,,,,,,,,
02,2020-03-06,0,9,411,1,2,7,215,196,0,1,1,378,0,1,180,198
02,2020-03-06,A,0,96,0,,,,,,,0,101,,,,
02,2020-03-06,B,4,142,0,,,,,,,0,143,,,,
02,2020-03-06,C,5,82,1,,,,,,,0,71,,,,
02,2020-03-06,D,0,28,0,,,,,,,1,25,,,,
02,2020-03-06,E,0,63,0,,,,,,,0,34,,,,
03,2020-03-06,0,0,151,0,0,0,70,81,0,0,,,,,,
03,2020-03-06,A,0,18,0,,,,,,,,,,,,
03,2020-03-06,B,0,52,0,,,,,,,,,,,,
03,2020-03-06,C,0,27,0,,,,,,,,,,,,
03,2020-03-06,D,0,19,0,,,,,,,,,,,,
03,2020-03-06,E,0,35,0,,,,,,,,,,,,
04,2020-03-06,0,0,184,0,0,0,94,90,0,0,,,,,,
04,2020-03-06,A,0,34,0,,,,,,,,,,,,
04,2020-03-06,B,0,64,0,,,,,,,,,,,,
04,2020-03-06,C,0,36,0,,,,,,,,,,,,
04,2020-03-06,D,0,17,0,,,,,,,,,,,,
04,2020-03-06,E,0,33,0,,,,,,,,,,,,
05,2020-03-06,0,2,154,1,1,1,77,77,1,0,,,,,,
05,2020-03-06,A,0,28,0,,,,,,,,,,,,
05,2020-03-06,B,2,52,1,,,,,,,,,,,,
05,2020-03-06,C,0,42,0,,,,,,,,,,,,
05,2020-03-06,D,0,17,0,,,,,,,,,,,,
05,2020-03-06,E,0,15,0,,,,,,,,,,,,
06,2020-03-06,0,23,856,15,11,12,454,400,8,7,0,149,0,0,68,81
06,2020-03-06,A,2,201,2,,,,,,,0,32,,,,
06,2020-03-06,B,4,272,2,,,,,,,0,65,,,,
06,2020-03-06,C,4,161,0,,,,,,,0,22,,,,
06,2020-03-06,D,5,71,3,,,,,,,0,9,,,,
06,2020-03-06,E,8,151,8,,,,,,,0,21,,,,
07,2020-03-06,0,0,145,0,0,0,79,66,0,0,,,,,,
07,2020-03-06,A,0,13,0,,,,,,,,,,,,
07,2020-03-06,B,0,56,0,,,,,,,,,,,,
07,2020-03-06,C,0,31,0,,,,,,,,,,,,
07,2020-03-06,D,0,14,0,,,,,,,,,,,,
07,2020-03-06,E,0,31,0,,,,,,,,,,,,
08,2020-03-06,0,0,243,0,0,0,125,118,0,0,,,,,,
08,2020-03-06,A,0,57,0,,,,,,,,,,,,
08,2020-03-06,B,0,76,0,,,,,,,,,,,,
08,2020-03-06,C,0,42,0,,,,,,,,,,,,
08,2020-03-06,D,0,27,0,,,,,,,,,,,,
08,2020-03-06,E,0,41,0,,,,,,,,,,,,
09,2020-03-06,0,0,128,0,0,0,65,63,0,0,,,,,,
09,2020-03-06,A,0,27,0,,,,,,,,,,,,
09,2020-03-06,B,0,37,0,,,,,,,,,,,,
09,2020-03-06,C,0,32,0,,,,,,,,,,,,
09,2020-03-06,D,0,12,0,,,,,,,,,,,,
09,2020-03-06,E,0,20,0,,,,,,,,,,,,
10,2020-03-06,0,0,180,0,0,0,79,100,0,0,0,140,0,0,62,78
10,2020-03-06,A,0,39,0,,,,,,,0,47,,,,
10,2020-03-06,B,0,65,0,,,,,,,0,60,,,,
10,2020-03-06,C,0,28,0,,,,,,,0,21,,,,
10,2020-03-06,D,0,17,0,,,,,,,0,4,,,,
10,2020-03-06,E,0,31,0,,,,,,,0,8,,,,
11,2020-03-06,0,0,295,0,0,0,150,145,0,0,,,,,,
11,2020-03-06,A,0,52,0,,,,,,,,,,,,
11,2020-03-06,B,0,99,0,,,,,,,,,,,,
11,2020-03-06,C,0,70,0,,,,,,,,,,,,
11,2020-03-06,D,0,27,0,,,,,,,,,,,,
11,2020-03-06,E,0,47,0,,,,,,,,,,,,
12,2020-03-06,0,0,121,0,0,0,66,55,0,0,,,,,,
12,2020-03-06,A,0,25,0,,,,,,,,,,,,
12,2020-03-06,B,0,35,0,,,,,,,,,,,,
12,2020-03-06,C,0,23,0,,,,,,,,,,,,
12,2020-03-06,D,0,13,0,,,,,,,,,,,,
12,2020-03-06,E,0,25,0,,,,,,,,,,,,
13,2020-03-06,0,7,1360,6,5,2,705,655,4,2,0,202,0,0,76,126
13,2020-03-06,A,0,354,0,,,,,,,0,77,,,,
13,2020-03-06,B,5,511,5,,,,,,,0,77,,,,
13,2020-03-06,C,1,221,0,,,,,,,0,24,,,,
13,2020-03-06,D,1,78,1,,,,,,,0,9,,,,
13,2020-03-06,E,0,196,0,,,,,,,0,15,,,,
14,2020-03-06,0,2,434,0,2,0,235,199,0,0,2,339,2,0,140,199
14,2020-03-06,A,2,100,0,,,,,,,0,102,,,,
14,2020-03-06,B,0,123,0,,,,,,,2,152,,,,
14,2020-03-06,C,0,83,0,,,,,,,0,48,,,,
14,2020-03-06,D,0,45,0,,,,,,,0,12,,,,
14,2020-03-06,E,0,83,0,,,,,,,0,25,,,,
15,2020-03-06,0,0,74,0,0,0,37,37,0,0,,,,,,
15,2020-03-06,A,0,9,0,,,,,,,,,,,,
15,2020-03-06,B,0,23,0,,,,,,,,,,,,
15,2020-03-06,C,0,15,0,,,,,,,,,,,,
15,2020-03-06,D,0,5,0,,,,,,,,,,,,
15,2020-03-06,E,0,22,0,,,,,,,,,,,,
16,2020-03-06,0,0,196,0,0,0,98,98,0,0,,,,,,
16,2020-03-06,A,0,16,0,,,,,,,,,,,,
16,2020-03-06,B,0,66,0,,,,,,,,,,,,
16,2020-03-06,C,0,39,0,,,,,,,,,,,,
16,2020-03-06,D,0,25,0,,,,,,,,,,,,
16,2020-03-06,E,0,50,0,,,,,,,,,,,,
17,2020-03-06,0,6,412,0,3,3,207,205,0,0,0,50,0,0,27,23
17,2020-03-06,A,1,49,0,,,,,,,0,11,,,,
17,2020-03-06,B,2,118,0,,,,,,,0,25,,,,
17,2020-03-06,C,2,80,0,,,,,,,0,5,,,,
17,2020-03-06,D,0,61,0,,,,,,,0,4,,,,
17,2020-03-06,E,1,104,0,,,,,,,0,5,,,,
18,2020-03-06,0,0,142,0,0,0,68,74,0,0,0,217,0,0,93,124
18,2020-03-06,A,0,22,0,,,,,,,0,61,,,,
18,2020-03-06,B,0,38,0,,,,,,,0,114,,,,
18,2020-03-06,C,0,30,0,,,,,,,0,32,,,,
18,2020-03-06,D,0,13,0,,,,,,,0,3,,,,
18,2020-03-06,E,0,39,0,,,,,,,0,7,,,,
19,2020-03-06,0,1,175,1,0,1,82,93,0,1,,,,,,
19,2020-03-06,A,0,25,0,,,,,,,,,,,,
19,2020-03-06,B,0,67,0,,,,,,,,,,,,
19,2020-03-06,C,1,31,1,,,,,,,,,,,,
19,2020-03-06,D,0,21,0,,,,,,,,,,,,
19,2020-03-06,E,0,31,0,,,,,,,,,,,,
21,2020-03-06,0,4,315,3,0,4,163,152,0,3,1,138,0,1,53,85
21,2020-03-06,A,0,42,0,,,,,,,0,37,,,,
21,2020-03-06,B,1,122,0,,,,,,,0,45,,,,
21,2020-03-06,C,1,63,1,,,,,,,1,28,,,,
21,2020-03-06,D,0,31,0,,,,,,,0,11,,,,
21,2020-03-06,E,2,57,2,,,,,,,0,17,,,,
22,2020-03-06,0,0,257,0,0,0,141,116,0,0,,,,,,
22,2020-03-06,A,0,54,0,,,,,,,,,,,,
22,2020-03-06,B,0,81,0,,,,,,,,,,,,
22,2020-03-06,C,0,42,0,,,,,,,,,,,,
22,2020-03-06,D,0,27,0,,,,,,,,,,,,
22,2020-03-06,E,0,53,0,,,,,,,,,,,,
23,2020-03-06,0,0,47,0,0,0,25,22,0,0,,,,,,
23,2020-03-06,A,0,6,0,,,,,,,,,,,,
23,2020-03-06,B,0,11,0,,,,,,,,,,,,
23,2020-03-06,C,0,14,0,,,,,,,,,,,,
23,2020-03-06,D,0,2,0,,,,,,,,,,,,
23,2020-03-06,E,0,14,0,,,,,,,,,,,,
24,2020-03-06,0,0,192,0,0,0,94,98,0,0,,,,,,
24,2020-03-06,A,0,15,0,,,,,,,,,,,,
24,2020-03-06,B,0,52,0,,,,,,,,,,,,
24,2020-03-06,C,0,54,0,,,,,,,,,,,,
24,2020-03-06,D,0,19,0,,,,,,,,,,,,
24,2020-03-06,E,0,52,0,,,,,,,,,,,,
25,2020-03-06,0,4,210,0,0,4,100,110,0,0,0,144,0,0,70,72
25,2020-03-06,A,0,53,0,,,,,,,0,42,,,,
25,2020-03-06,B,4,81,0,,,,,,,0,54,,,,
25,2020-03-06,C,0,33,0,,,,,,,0,23,,,,
25,2020-03-06,D,0,16,0,,,,,,,0,8,,,,
25,2020-03-06,E,0,27,0,,,,,,,0,11,,,,
26,2020-03-06,0,0,332,0,0,0,170,162,0,0,,,,,,
26,2020-03-06,A,0,72,0,,,,,,,,,,,,
26,2020-03-06,B,0,104,0,,,,,,,,,,,,
26,2020-03-06,C,0,57,0,,,,,,,,,,,,
26,2020-03-06,D,0,39,0,,,,,,,,,,,,
26,2020-03-06,E,0,60,0,,,,,,,,,,,,
27,2020-03-06,0,0,183,0,0,0,106,77,0,0,,,,,,
27,2020-03-06,A,0,36,0,,,,,,,,,,,,
27,2020-03-06,B,0,77,0,,,,,,,,,,,,
27,2020-03-06,C,0,37,0,,,,,,,,,,,,
27,2020-03-06,D,0,19,0,,,,,,,,,,,,
27,2020-03-06,E,0,14,0,,,,,,,,,,,,
28,2020-03-06,0,0,393,0,0,0,193,200,0,0,,,,,,
28,2020-03-06,A,0,57,0,,,,,,,,,,,,
28,2020-03-06,B,0,160,0,,,,,,,,,,,,
28,2020-03-06,C,0,75,0,,,,,,,,,,,,
28,2020-03-06,D,0,38,0,,,,,,,,,,,,
28,2020-03-06,E,0,63,0,,,,,,,,,,,,
29,2020-03-06,0,1,606,1,1,0,305,301,1,0,0,164,0,0,74,90
29,2020-03-06,A,1,142,1,,,,,,,0,46,,,,
